tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
7:19.69,,STEFANI Elisa,1986,PF,A.S.D. U.S. SANFRONT ATLETICA,2 se- 1,Mondovi,2007-05-01,https://www.fidal.it/atleta/STEFANI-Elisa/dKmRk5aocGc%3D,https://www.fidal.it/societa/A-S-D--U-S--SANFRONT-ATLETICA/CN002
7:21.59,,MARTINELLI Giulia,1991,AF,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/MARTINELLI-Giulia/f6iRmJKmaWY%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
7:23.95,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,1 su- 1,Torino,2007-09-29,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:24.23,,MARTINELLI Giulia,1991,AF,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Roma,2007-05-26,https://www.fidal.it/atleta/MARTINELLI-Giulia/f6iRmJKmaWY%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
7:25.8,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,1 su- 1,Chiari,2007-06-16,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
7:27.78,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,5 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
7:28.87,,AIRAGHI Laura,1990,AF,CAMELOT,6 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/AIRAGHI-Laura/dq2RkpukcWs%3D,https://www.fidal.it/societa/CAMELOT/MI221
7:30.14,,AIRAGHI Laura,1990,AF,CAMELOT,1 su- 1,Lecco,2007-05-12,https://www.fidal.it/atleta/AIRAGHI-Laura/dq2RkpukcWs%3D,https://www.fidal.it/societa/CAMELOT/MI221
7:30.56,,SANTONI Loredana,1969,SF35,ATLETICA  LATTE TRE VALLI,5 su- 1,Riccione,2007-09-15,https://www.fidal.it/atleta/SANTONI-Loredana/e6iRkpujams%3D,https://www.fidal.it/societa/ATLETICA-LATTE-TRE-VALLI/AN010
7:31.23,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,1 su- 1,Saronno,2007-09-19,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:31.49,,BOMBARDIERI Martina,1989,JF,ATL. BERGAMO 1959 CREBERG,1 su- 1,Bergamo,2007-09-05,https://www.fidal.it/atleta/BOMBARDIERI-Martina/dqmRlpqgamQ%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
7:32.23,,LOSIO Angela,1990,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,1 su- 1,Saronno,2007-05-26,https://www.fidal.it/atleta/LOSIO-Angela/dqqRkpOfaGs%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
7:33.86,,SCRINZI Federica,1990,AF,CRUS OTTICA GUERRA PEDERSANO,7 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/SCRINZI-Federica/d6iRkpinb2M%3D,https://www.fidal.it/societa/CRUS-OTTICA-GUERRA-PEDERSANO/TN131
7:34.09,,BERELLINI Agnese,1990,AF,FONDIARIA - SAI ATLETICA,2 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/BERELLINI-Agnese/f6iRl5embWs%3D,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
7:34.67,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,1 su- 1,Alessandria,2007-07-07,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:35.12,,SCHEGGIA Letizia,1990,AF,U.S. APOS CORRIDONIA,8 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/SCHEGGIA-Letizia/e6iRkpunbmg%3D,https://www.fidal.it/societa/U-S--APOS-CORRIDONIA/MC032
7:35.4,,AIRAGHI Laura,1990,AF,CAMELOT,2 su- 1,Chiari,2007-06-16,https://www.fidal.it/atleta/AIRAGHI-Laura/dq2RkpukcWs%3D,https://www.fidal.it/societa/CAMELOT/MI221
7:36.99,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,9 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:38.50,,AIRAGHI Laura,1990,AF,CAMELOT,1 su- 1,Annency,2007-09-15,https://www.fidal.it/atleta/AIRAGHI-Laura/dq2RkpukcWs%3D,https://www.fidal.it/societa/CAMELOT/MI221
7:40.61,,AIRAGHI Laura,1990,AF,CAMELOT,3 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/AIRAGHI-Laura/dq2RkpukcWs%3D,https://www.fidal.it/societa/CAMELOT/MI221
7:41.90,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,1 se- 1,Biella,2007-09-11,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:42.05,,COLI' Lucia,1990,AF,C.U.S. BOLOGNA,1 su- 1,Scandiano,2007-09-30,https://www.fidal.it/atleta/COLI-Lucia/eqiRlZSncGg%3D,https://www.fidal.it/societa/C-U-S--BOLOGNA/BO008
7:42.35,,PARINI Cristina,1990,AF,ATL. AVIS MACERATA,10 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/PARINI-Cristina/e6iRk5elcGg%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
7:42.48,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,4 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
7:43.46,,SPILLARE Valentina,1990,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,11 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/SPILLARE-Valentina/drKRkpSnaGw%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
7:44.0,,LEONARDI Giulia,1990,AF,GINN.MONZESE FORTI E LIBERI,3 su- 1,Chiari,2007-06-16,https://www.fidal.it/atleta/LEONARDI-Giulia/dq2RkpiibWY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
7:47.09,,BENINI Annachiara,1991,AF,FONDAZIONE M. BENTEGODI,12 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/BENINI-Annachiara/eKAAARkpSlaWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
7:47.84,,BERELLINI Agnese,1990,AF,FONDIARIA - SAI ATLETICA,1 su- 1,Roma,2007-05-12,https://www.fidal.it/atleta/BERELLINI-Agnese/f6iRl5embWs%3D,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
7:47.91,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,1 su- 1,Terni,2007-06-09,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:48.20,,CERUTTI Federica,1990,AF,UNIONE GIOVANE BIELLA,2 su- 1,Biella,2007-06-05,https://www.fidal.it/atleta/CERUTTI-Federica/dK2Rk5inaWw%3D,https://www.fidal.it/societa/UNIONE-GIOVANE-BIELLA/VC002
7:49.80,,GANDOLFO Francesca,1991,AF,S.S. VITTORIO ALFIERI ASTI,13 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/GANDOLFO-Francesca/dKuRk5akamY%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
7:49.94,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,2 su- 1,Saronno,2007-05-26,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
7:52.35,,ROSSETTI Paola,1991,AF,LIBERTAS CASARSA,1 se- 1,Trieste,2007-09-29,https://www.fidal.it/atleta/ROSSETTI-Paola/eaqRkpmhcGw%3D,https://www.fidal.it/societa/LIBERTAS-CASARSA/PN025
7:52.62,,LEONARDI Giulia,1990,AF,GINN.MONZESE FORTI E LIBERI,2 su- 1,Saronno,2007-09-19,https://www.fidal.it/atleta/LEONARDI-Giulia/dq2RkpiibWY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
7:52.93,,BOTTARELLI Sara,1990,AF,U. ATL. VALTROMPIA,14 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/BOTTARELLI-Sara/dqqRkpKnbWg%3D,https://www.fidal.it/societa/U--ATL--VALTROMPIA/BS355
7:53.42,,PIREDDA Anna,1991,AF,AS DELOGU NUORO,3 su- 1,Aiaccio,2007-05-24,https://www.fidal.it/atleta/PIREDDA-Anna/iKiRlJKjbWg%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
7:53.52,,GANDOLFO Francesca,1991,AF,S.S. VITTORIO ALFIERI ASTI,2 su- 1,Torino,2007-09-29,https://www.fidal.it/atleta/GANDOLFO-Francesca/dKuRk5akamY%3D,https://www.fidal.it/societa/S-S--VITTORIO-ALFIERI-ASTI/AT001
7:53.59,,GROSSO Chiara,1990,AF,ATL. CUS PISA,1 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/GROSSO-Chiara/faiSkpShcWs%3D,https://www.fidal.it/societa/ATL--CUS-PISA/PI071
7:54.08,,BOTTARELLI Sara,1990,AF,U. ATL. VALTROMPIA,1 su- 1,Brescia,2007-06-12,https://www.fidal.it/atleta/BOTTARELLI-Sara/dqqRkpKnbWg%3D,https://www.fidal.it/societa/U--ATL--VALTROMPIA/BS355
7:54.40,,SCRINZI Federica,1990,AF,CRUS OTTICA GUERRA PEDERSANO,1 su- 1,Bolzano,2007-05-12,https://www.fidal.it/atleta/SCRINZI-Federica/d6iRkpinb2M%3D,https://www.fidal.it/societa/CRUS-OTTICA-GUERRA-PEDERSANO/TN131
7:54.75,,SPILLARE Valentina,1990,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,2 su- 1,Lecco,2007-05-12,https://www.fidal.it/atleta/SPILLARE-Valentina/drKRkpSnaGw%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
7:54.84,,CASTELLANA Paola,1990,AF,JAKY-TECH ALTERATLETICA,2 su- 1,Terni,2007-06-09,https://www.fidal.it/atleta/CASTELLANA-Paola/hKiSmpOkb2w%3D,https://www.fidal.it/societa/JAKY-TECH-ALTERATLETICA/BA089
7:55.00,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,1 se- 1,Milano,2007-09-08,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
7:55.06,,LEONARDI Giulia,1990,AF,GINN.MONZESE FORTI E LIBERI,15 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/LEONARDI-Giulia/dq2RkpiibWY%3D,https://www.fidal.it/societa/GINN-MONZESE-FORTI-E-LIBERI/MI085
7:55.12,,PELATI Elena,1978,SF,N.ATL. FANFULLA LODIGIANA,1 se- 1,Milano,2007-09-08,https://www.fidal.it/atleta/PELATI-Elena/eqiRk5ilcGQ%3D,https://www.fidal.it/societa/N-ATL--FANFULLA-LODIGIANA/MI218
7:55.29,,SCHEGGIA Letizia,1990,AF,U.S. APOS CORRIDONIA,1 su- 1,Macerata,2007-05-12,https://www.fidal.it/atleta/SCHEGGIA-Letizia/e6iRkpunbmg%3D,https://www.fidal.it/societa/U-S--APOS-CORRIDONIA/MC032
7:55.41,,PARINI Cristina,1990,AF,ATL. AVIS MACERATA,1 se- 1,Fano,2007-09-08,https://www.fidal.it/atleta/PARINI-Cristina/e6iRk5elcGg%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
7:55.54,,BENINI Annachiara,1991,AF,FONDAZIONE M. BENTEGODI,1 su- 1,Vicenza,2007-05-12,https://www.fidal.it/atleta/BENINI-Annachiara/eKAAARkpSlaWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
7:56.10,,GUGLIELMO Sara maria,1990,AF,ATL.  G.S. MIOTTI ARCISATE,2 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/GUGLIELMO-Sara-maria/drKRkpSjcWc%3D,https://www.fidal.it/societa/ATL--G-S--MIOTTI-ARCISATE/VA394
7:57.60,,SCRINZI Federica,1990,AF,CRUS OTTICA GUERRA PEDERSANO,1 se- 1,Cles,2007-05-23,https://www.fidal.it/atleta/SCRINZI-Federica/d6iRkpinb2M%3D,https://www.fidal.it/societa/CRUS-OTTICA-GUERRA-PEDERSANO/TN131
7:58.01,,LASTRUCCI Lara,1991,AF,TEAM ALLIEVE 2006,3 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/LASTRUCCI-Lara/faiRm5mhaWc%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
7:58.53,,BENINI Annachiara,1991,AF,FONDAZIONE M. BENTEGODI,1 su- 1,Vicenza,2007-09-15,https://www.fidal.it/atleta/BENINI-Annachiara/eKAAARkpSlaWY%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
7:58.81,,LOSIO Angela,1990,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,16 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/LOSIO-Angela/dqqRkpOfaGs%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
7:59.23,,PIREDDA Anna,1991,AF,AS DELOGU NUORO,1 su- 1,Sassari,2007-04-29,https://www.fidal.it/atleta/PIREDDA-Anna/iKiRlJKjbWg%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
7:59.46,,MERATI Elisa,1991,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,4 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/MERATI-Elisa/drKRkpSfbGc%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
7:59.73,,FRANZONI Veronica,1991,AF,ATL. ESTRADA,2 su- 1,Bergamo,2007-09-05,https://www.fidal.it/atleta/FRANZONI-Veronica/dqmRlpqocGM%3D,https://www.fidal.it/societa/ATL--ESTRADA/BG248
7:59.78,,LATTANZIO Lorena,1991,AF,ATHLETIC TEAM BARLETTA,1 su- 1,Sulmona,2007-06-09,https://www.fidal.it/atleta/LATTANZIO-Lorena/hKiSmZejbGs%3D,https://www.fidal.it/societa/ATHLETIC-TEAM-BARLETTA/BA068
7:59.92,,GIACOMEL Martina,1991,AF,A.S. 'FOCE' SANREMO,5 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/GIACOMEL-Martina/daiRk5Wna2g%3D,https://www.fidal.it/societa/A-S--FOCE-SANREMO/IM030
8:00.07,,BASCHERINI Alice,1991,AF,ATL.PIETRASANTA VERSILIA,1 su- 1,Livorno,2007-07-21,https://www.fidal.it/atleta/BASCHERINI-Alice/faiRm5eibmo%3D,https://www.fidal.it/societa/ATL-PIETRASANTA-VERSILIA/LU104
8:00.20,,MERATI Elisa,1991,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,5 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/MERATI-Elisa/drKRkpSfbGc%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
8:00.70,,PARINI Cristina,1990,AF,ATL. AVIS MACERATA,3 su- 1,Terni,2007-06-09,https://www.fidal.it/atleta/PARINI-Cristina/e6iRk5elcGg%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
8:00.71,,SIMONI Laura,1991,AF,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Lucca,2007-05-12,https://www.fidal.it/atleta/SIMONI-Laura/faiSkpOibWs%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
8:00.80,,MERATI Elisa,1991,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,3 su- 1,Saronno,2007-05-26,https://www.fidal.it/atleta/MERATI-Elisa/drKRkpSfbGc%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
8:00.86,,BRIGANTI Elena,1991,AF,EDERA ATL. FORLI,1 su- 1,Imola,2007-05-12,https://www.fidal.it/atleta/BRIGANTI-Elena/eqiRlZiocWo%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
8:01.33,,GROSSO Chiara,1990,AF,ATL. CUS PISA,1 su- 1,San Giuliano Terme,2007-09-08,https://www.fidal.it/atleta/GROSSO-Chiara/faiSkpShcWs%3D,https://www.fidal.it/societa/ATL--CUS-PISA/PI071
8:01.34,,ROSSO Lucia,1991,AF,A.S.D. ATL. FOSSANO '75,2 se- 1,Milano,2007-09-08,https://www.fidal.it/atleta/ROSSO-Lucia/dKyRk5mnaWk%3D,https://www.fidal.it/societa/A-S-D--ATL--FOSSANO-75/CN001
8:01.91,,PIAZZI Bianca,1990,AF,ATLETICA TRENTO CMB,2 se- 1,Cles,2007-05-23,https://www.fidal.it/atleta/PIAZZI-Bianca/d6iRkpmgcWY%3D,https://www.fidal.it/societa/ATLETICA-TRENTO-CMB/TN101
8:01.97,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,2 su- 1,Annency,2007-09-15,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
8:02.34,,BEVILACQUA Federica,1991,AF,ATLETICA GIULIANA,3 se- 1,Trieste,2007-09-29,https://www.fidal.it/atleta/BEVILACQUA-Federica/eaiRk5elbGc%3D,https://www.fidal.it/societa/ATLETICA-GIULIANA/TS098
8:02.68,,SIMONI Laura,1991,AF,ATLETICA FIRENZE MARATHON S.S.,2 su- 1,Sulmona,2007-06-09,https://www.fidal.it/atleta/SIMONI-Laura/faiSkpOibWs%3D,https://www.fidal.it/societa/ATLETICA-FIRENZE-MARATHON-S-S-/FI002
8:03.1,,CASTELLANA Paola,1990,AF,JAKY-TECH ALTERATLETICA,1 su- 1,Statte,2007-09-29,https://www.fidal.it/atleta/CASTELLANA-Paola/hKiSmpOkb2w%3D,https://www.fidal.it/societa/JAKY-TECH-ALTERATLETICA/BA089
8:03.13,,CASTELLANA Paola,1990,AF,JAKY-TECH ALTERATLETICA,1 su- 1,Bari,2007-05-26,https://www.fidal.it/atleta/CASTELLANA-Paola/hKiSmpOkb2w%3D,https://www.fidal.it/societa/JAKY-TECH-ALTERATLETICA/BA089
8:03.73,,FURLAN Filomena,1990,AF,ATL. LECCO-COLOMBO COSTRUZ.,3 su- 1,Lecco,2007-05-12,https://www.fidal.it/atleta/FURLAN-Filomena/dquRkpSobGQ%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
8:03.73,,SCRINZI Federica,1990,AF,CRUS OTTICA GUERRA PEDERSANO,1 su- 1,Pergine Borgo,2007-09-15,https://www.fidal.it/atleta/SCRINZI-Federica/d6iRkpinb2M%3D,https://www.fidal.it/societa/CRUS-OTTICA-GUERRA-PEDERSANO/TN131
8:04.4,,MERATI Elisa,1991,AF,ILPRA ATL.VIGEVANO PARCO ACQU.,4 su- 1,Chiari,2007-06-16,https://www.fidal.it/atleta/MERATI-Elisa/drKRkpSfbGc%3D,https://www.fidal.it/societa/ILPRA-ATL-VIGEVANO-PARCO-ACQU-/PV410
8:04.62,,AVELLA Silvia,1991,AF,S.A.F. BOLZANO,3 se- 1,Cles,2007-05-23,https://www.fidal.it/atleta/AVELLA-Silvia/iaiRkpehbGg%3D,https://www.fidal.it/societa/S-A-F--BOLZANO/BZ018
8:04.95,,CUNICO Marta,1990,AF,ATL.VICENTINA,6 su- 1,Busto Arsizio,2007-06-09,https://www.fidal.it/atleta/CUNICO-Marta/eK6RkpOlamk%3D,https://www.fidal.it/societa/ATL-VICENTINA/VI626
8:06.0,,LASTRUCCI Lara,1991,AF,TEAM ALLIEVE 2006,1 se- 1,Lucca,2007-10-14,https://www.fidal.it/atleta/LASTRUCCI-Lara/faiRm5mhaWc%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
8:06.40,,BOTTARELLI Sara,1990,AF,U. ATL. VALTROMPIA,1 su- 1,Brescia,2007-04-04,https://www.fidal.it/atleta/BOTTARELLI-Sara/dqqRkpKnbWg%3D,https://www.fidal.it/societa/U--ATL--VALTROMPIA/BS355
8:06.5,,GUGLIELMO Sara maria,1990,AF,ATL.  G.S. MIOTTI ARCISATE,1 su- 1,Busto Arsizio,2007-09-15,https://www.fidal.it/atleta/GUGLIELMO-Sara-maria/drKRkpSjcWc%3D,https://www.fidal.it/societa/ATL--G-S--MIOTTI-ARCISATE/VA394
8:06.55,,LATTANZIO Lorena,1991,AF,ATHLETIC TEAM BARLETTA,2 su- 1,Bari,2007-05-26,https://www.fidal.it/atleta/LATTANZIO-Lorena/hKiSmZejbGs%3D,https://www.fidal.it/societa/ATHLETIC-TEAM-BARLETTA/BA068
8:06.75,,PIREDDA Anna,1991,AF,AS DELOGU NUORO,17 se- 2,Cesenatico,2007-10-06,https://www.fidal.it/atleta/PIREDDA-Anna/iKiRlJKjbWg%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
8:07.53,,AVELLA Silvia,1991,AF,S.A.F. BOLZANO,3 su- 1,Sulmona,2007-06-09,https://www.fidal.it/atleta/AVELLA-Silvia/iaiRkpehbGg%3D,https://www.fidal.it/societa/S-A-F--BOLZANO/BZ018
8:07.55,,LASTRUCCI Lara,1991,AF,TEAM ALLIEVE 2006,1 su- 1,Firenze,2007-05-26,https://www.fidal.it/atleta/LASTRUCCI-Lara/faiRm5mhaWc%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
8:08.1,,RUGGERI Laura,1991,AF,TEAM ALLIEVE 2006,2 se- 1,Lucca,2007-10-14,https://www.fidal.it/atleta/RUGGERI-Laura/faiRm5mna2c%3D,https://www.fidal.it/societa/TEAM-ALLIEVE-2006/FI365
8:08.11,,SCHEGGIA Letizia,1990,AF,U.S. APOS CORRIDONIA,2 se- 1,Fano,2007-09-08,https://www.fidal.it/atleta/SCHEGGIA-Letizia/e6iRkpunbmg%3D,https://www.fidal.it/societa/U-S--APOS-CORRIDONIA/MC032
8:08.34,,BRIGANTI Elena,1991,AF,EDERA ATL. FORLI,6 se- 1,Cesenatico,2007-10-06,https://www.fidal.it/atleta/BRIGANTI-Elena/eqiRlZiocWo%3D,https://www.fidal.it/societa/EDERA-ATL--FORLI/FC038
