tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
22:12.5,,CIAPPA Francesco,1988,AM,AGG. HINNA,2 su- 1,Benevento,2005-10-23,https://www.fidal.it/atleta/CIAPPA-Francesco/gKiRlJKmamo%3D,https://www.fidal.it/societa/AGG--HINNA/NA014
22:17.4,,DAL FORNO Stefano,1988,AM,A.S.D. I.C.M.BENTEGODI,2 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/DAL-FORNO-Stefano/eKiRlJuhaGc%3D,https://www.fidal.it/societa/A-S-D--I-C-M-BENTEGODI/VR784
22:17.43,,CONTU Alberto,1986,JM,C.U.S. SASSARI,2 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/CONTU-Alberto/iKiRkpuibWw%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
22:19.36,,GAROZZO Alessandro,1984,PM,C.S. AERONAUTICA MILITARE,4 su- 1,Velletri,2005-07-03,https://www.fidal.it/atleta/GAROZZO-Alessandro/f6iRlJSgaGU%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
22:20.29,,D'ASCANIO Ruggero,1984,PM,POL. ROCCO SCOTELLARO MT,3 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/D-ASCANIO-Ruggero/haiRkpqlb2M%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
22:30.94,,CATTANEO Stefano,1987,JM,ATL. BERGAMO 1959,2 se- 1,Konstanz,2005-09-10,https://www.fidal.it/atleta/CATTANEO-Stefano/dqiRlpOma2U%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959/BG003
22:31.81,,RUZZIER Fabio,1953,SM50,ATLETICA GORIZIA FRIULCASSA,2 se- 1,Gorizia,2005-05-08,https://www.fidal.it/atleta/RUZZIER-Fabio/dqiRlZanbGQ%3D,https://www.fidal.it/societa/ATLETICA-GORIZIA-FRIULCASSA/GO050
22:33.48,,GIUPPONI Matteo,1988,AM,ATL. BERGAMO 1959,1 su- 1,Rodengo Saiano,2005-04-27,https://www.fidal.it/atleta/GIUPPONI-Matteo/dqmRlpmgaGs%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959/BG003
22:44.84,,NICOLETTI Marco,1985,PM,ASSINDUSTRIA SPORT PD,2 su- 1,Catania,2005-05-27,https://www.fidal.it/atleta/NICOLETTI-Marco/eKiRlJSoamQ%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PD/PD140
22:46.58,,ZUCCHINI Marco,1987,JM,LIB. ATL. VILLANUOVA '70,2 su- 1,Rodengo Saiano,2005-04-27,https://www.fidal.it/atleta/ZUCCHINI-Marco/dqiRlZmmbWc%3D,https://www.fidal.it/societa/LIB--ATL--VILLANUOVA-70/BS198
22:46.6,,D'ASCANIO Ruggero,1984,PM,POL. ROCCO SCOTELLARO MT,1 su- 1,Matera,2005-04-09,https://www.fidal.it/atleta/D-ASCANIO-Ruggero/haiRkpqlb2M%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
22:46.62,,ADRAGNA Andrea,1989,AM,ATL. BERGAMO 1959,3 su- 1,Rodengo Saiano,2005-04-27,https://www.fidal.it/atleta/ADRAGNA-Andrea/dqmRlpqgb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959/BG003
22:49.86,,LAUDATO Mario,1988,AM,NUOVA ATLETICA ASTRO,4 su- 1,Rodengo Saiano,2005-04-27,https://www.fidal.it/atleta/LAUDATO-Mario/dqiRlpalbWM%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ASTRO/MI212
22:51.96,,CARTONI Bernardo,1969,SM35,RIFONDAZIONE PODISTICA,5 su- 1,Velletri,2005-07-03,https://www.fidal.it/atleta/CARTONI-Bernardo/f6iRmJmhaWU%3D,https://www.fidal.it/societa/RIFONDAZIONE-PODISTICA/RM074
22:53.4,,BIA Pietro,1985,PM,POL. ROCCO SCOTELLARO MT,2 su- 1,Matera,2005-04-09,https://www.fidal.it/atleta/BIA-Pietro/haiRkpilbmc%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
22:54.1,,CAPORASO Teodorico,1987,JM,LIB. POL. AMAT. ATL. BN,3 su- 1,Benevento,2005-10-23,https://www.fidal.it/atleta/CAPORASO-Teodorico/gKiRlZaoamQ%3D,https://www.fidal.it/societa/LIB--POL--AMAT--ATL--BN/BN026
22:54.3,,MONTESANO Francesco,1988,AM,ECOSPORT SB. 2000 MONTE CSAIN,2 su- 1,Barletta,2005-06-02,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
22:55.94,,BIA Pietro,1985,PM,POL. ROCCO SCOTELLARO MT,3 su- 1,Catania,2005-05-27,https://www.fidal.it/atleta/BIA-Pietro/haiRkpilbmc%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
22:56.4,,BUONFIGLI Luca,1987,JM,ASA ASCOLI PICENO,1 se- 1,S Elpidio A Mare,2005-07-23,https://www.fidal.it/atleta/BUONFIGLI-Luca/e6iRk5Skb2g%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
22:59.18,,CATTANEO Stefano,1987,JM,ATL. BERGAMO 1959,5 su- 1,Rodengo Saiano,2005-04-27,https://www.fidal.it/atleta/CATTANEO-Stefano/dqiRlpOma2U%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959/BG003
23:03.6,,PIERRI Donato,1987,JM,ECOSPORT SB. 2000 MONTE CSAIN,1 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/PIERRI-Donato/hKiSmJuka2s%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
23:09.22,,RAVACCHIOLI Gabriele,1979,SM,ASAL FOLIGNO,3 se- 1,Orvieto,2005-07-03,https://www.fidal.it/atleta/RAVACCHIOLI-Gabriele/fqiRkpKmbmw%3D,https://www.fidal.it/societa/ASAL-FOLIGNO/PG007
23:09.8,,LACANFORA Nunzio,1989,AM,ECOSPORT SB. 2000 MONTE CSAIN,1 su- 1,Matera,2005-10-15,https://www.fidal.it/atleta/LACANFORA-Nunzio/haiRk5KhbmU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
23:11.09,,BUONFIGLI Luca,1987,JM,ASA ASCOLI PICENO,1 su- 1,Fabriano,2005-06-12,https://www.fidal.it/atleta/BUONFIGLI-Luca/e6iRk5Skb2g%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
23:16.9,,BAGORDA Valerio,1989,AM,ATL. AMATORI CISTERNINO,3 su- 1,Barletta,2005-06-02,https://www.fidal.it/atleta/BAGORDA-Valerio/hKiSmpKlamg%3D,https://www.fidal.it/societa/ATL--AMATORI-CISTERNINO/BR104
23:17.32,,RUZZIER Fabio,1953,SM50,ATLETICA GORIZIA FRIULCASSA,1 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/RUZZIER-Fabio/dqiRlZanbGQ%3D,https://www.fidal.it/societa/ATLETICA-GORIZIA-FRIULCASSA/GO050
23:17.4,,D'ASCANIO Ruggero,1984,PM,POL. ROCCO SCOTELLARO MT,4 su- 1,Matera,2005-09-02,https://www.fidal.it/atleta/D-ASCANIO-Ruggero/haiRkpqlb2M%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
23:17.85,,VONA Flavio,1984,PM,ATL.BIOTEKNA MARCON,1 su- 1,Conegliano,2005-06-12,https://www.fidal.it/atleta/VONA-Flavio/f6iRlpukbGQ%3D,https://www.fidal.it/societa/ATL-BIOTEKNA-MARCON/VE471
23:18.9,,MONTESANO Francesco,1988,AM,ECOSPORT SB. 2000 MONTE CSAIN,3 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
23:23.3,,MASI Federico,1988,AM,C.AZ. FINCANTIERI WARTSILA IT.,4 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/MASI-Federico/eauRkpelbWw%3D,https://www.fidal.it/societa/C-AZ--FINCANTIERI-WARTSILA-IT-/TS087
23:26.9,,RUZZIER Fabio,1953,SM50,ATLETICA GORIZIA FRIULCASSA,1 su- 1,Udine,2005-07-03,https://www.fidal.it/atleta/RUZZIER-Fabio/dqiRlZanbGQ%3D,https://www.fidal.it/societa/ATLETICA-GORIZIA-FRIULCASSA/GO050
23:28.2,,BIA Pietro,1985,PM,POL. ROCCO SCOTELLARO MT,5 su- 1,Matera,2005-09-02,https://www.fidal.it/atleta/BIA-Pietro/haiRkpilbmc%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
23:28.86,,ZANNI Vito,1983,PM,C.U.S. PAVIA,2 se- 1,Lugano,2005-09-10,https://www.fidal.it/atleta/ZANNI-Vito/dqiRlpOncGw%3D,https://www.fidal.it/societa/C-U-S--PAVIA/PV108
23:30.58,,LAUDATO Mario,1988,AM,NUOVA ATLETICA ASTRO,1 su- 1,Sasso Marconi,2005-06-24,https://www.fidal.it/atleta/LAUDATO-Mario/dqiRlpalbWM%3D,https://www.fidal.it/societa/NUOVA-ATLETICA-ASTRO/MI212
23:33.7,,DE SALVADOR Marco,1989,AM,SOCIETA' ATLETICA BOLZANO,5 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/DE-SALVADOR-Marco/iaiRkpeibmo%3D,https://www.fidal.it/societa/SOCIETA-ATLETICA-BOLZANO/BZ025
23:35.22,,LEMMI Luca,1988,AM,ATLETICA LIVORNO,2 su- 1,Sasso Marconi,2005-06-24,https://www.fidal.it/atleta/LEMMI-Luca/faiRlJSgbGs%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
23:36.99,,RUZZIER Fabio,1953,SM50,ATLETICA GORIZIA FRIULCASSA,1 se- 1,Gorizia,2005-07-10,https://www.fidal.it/atleta/RUZZIER-Fabio/dqiRlZanbGQ%3D,https://www.fidal.it/societa/ATLETICA-GORIZIA-FRIULCASSA/GO050
23:42.97,,CERVI Roberto,1952,SM50,CREMONA SPORTIVA ATL. ARVEDI,2 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/CERVI-Roberto/dqiRk5WjamU%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
23:44.18,,CIAPPA Francesco,1988,AM,AGG. HINNA,1 su- 1,Molfetta,2005-06-19,https://www.fidal.it/atleta/CIAPPA-Francesco/gKiRlJKmamo%3D,https://www.fidal.it/societa/AGG--HINNA/NA014
23:46.0,,MONTESANO Francesco,1988,AM,ECOSPORT SB. 2000 MONTE CSAIN,1 su- 1,Matera,2005-04-30,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
23:46.54,,ADRAGNA Andrea,1989,AM,ATL. BERGAMO 1959,3 se- 1,Lugano,2005-09-10,https://www.fidal.it/atleta/ADRAGNA-Andrea/dqmRlpqgb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959/BG003
23:48.4,,MONTESANO Francesco,1988,AM,ECOSPORT SB. 2000 MONTE CSAIN,2 su- 1,Matera,2005-10-15,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
23:51.96,,DE SALVADOR Marco,1989,AM,SOCIETA' ATLETICA BOLZANO,4 se- 1,Lugano,2005-09-10,https://www.fidal.it/atleta/DE-SALVADOR-Marco/iaiRkpeibmo%3D,https://www.fidal.it/societa/SOCIETA-ATLETICA-BOLZANO/BZ025
23:52.7,,MONACO Matteo,1986,JM,S.S. L'AMICO TARANTO,6 su- 1,Matera,2005-09-02,https://www.fidal.it/atleta/MONACO-Matteo/hKiRk5OoaGg%3D,https://www.fidal.it/societa/S-S--L-AMICO-TARANTO/TA401
23:52.92,,LAZZIZERA Corrado,1979,SM,ATL. ADEN  ABACO MOLFETTA,4 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/LAZZIZERA-Corrado/hKiRkpWgaWM%3D,https://www.fidal.it/societa/ATL--ADEN-ABACO-MOLFETTA/BA091
23:54.26,,RUZZIER Fabio,1953,SM50,ATLETICA GORIZIA FRIULCASSA,2 su- 1,Conegliano,2005-06-12,https://www.fidal.it/atleta/RUZZIER-Fabio/dqiRlZanbGQ%3D,https://www.fidal.it/societa/ATLETICA-GORIZIA-FRIULCASSA/GO050
23:55.06,,LEMMI Luca,1988,AM,ATLETICA LIVORNO,1 su- 1,Marina Di Carrara,2005-09-11,https://www.fidal.it/atleta/LEMMI-Luca/faiRlJSgbGs%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
23:55.73,,DE PAOLI Massimo,1957,SM45,NOTA BENE ATL. FUTURA ROMA,5 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/DE-PAOLI-Massimo/f6iRkpKfb2c%3D,https://www.fidal.it/societa/NOTA-BENE-ATL--FUTURA-ROMA/RM555
23:57.2,,SANTELLA Edoardo,1988,AM,ATL.CASTELFIDARDO CRIMINESI,6 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/SANTELLA-Edoardo/e6iRkpukbGk%3D,https://www.fidal.it/societa/ATL-CASTELFIDARDO-CRIMINESI/AN016
23:58.3,,LEMMI Luca,1988,AM,ATLETICA LIVORNO,7 su- 1,Abano Terme,2005-05-14,https://www.fidal.it/atleta/LEMMI-Luca/faiRlJSgbGs%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
23:58.39,,MATTEI Maurizio,1988,AM,G.A. FIAMME GIALLE,6 su- 1,Velletri,2005-07-03,https://www.fidal.it/atleta/MATTEI-Maurizio/f6iRl5mjbGs%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
24:00.62,,CARTONI Bernardo,1969,SM35,RIFONDAZIONE PODISTICA,1 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/CARTONI-Bernardo/f6iRmJmhaWU%3D,https://www.fidal.it/societa/RIFONDAZIONE-PODISTICA/RM074
24:01.00,,BAGORDA Valerio,1989,AM,ATL. AMATORI CISTERNINO,2 su- 1,Molfetta,2005-06-19,https://www.fidal.it/atleta/BAGORDA-Valerio/hKiSmpKlamg%3D,https://www.fidal.it/societa/ATL--AMATORI-CISTERNINO/BR104
24:03.45,,PETRUNGARO Rosario,1958,SM45,SS ATL ORISTANO,1 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/PETRUNGARO-Rosario/f6iRkpKhbWs%3D,https://www.fidal.it/societa/SS-ATL-ORISTANO/OR030
24:08.59,,GIANI Stefano,1954,SM50,CUS DEI LAGHI - ATL. VARESE,3 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/GIANI-Stefano/dqiRkpekbmo%3D,https://www.fidal.it/societa/CUS-DEI-LAGHI-ATL--VARESE/VA123
24:10.64,,PETRUNGARO Rosario,1958,SM45,SS ATL ORISTANO,6 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/PETRUNGARO-Rosario/f6iRkpKhbWs%3D,https://www.fidal.it/societa/SS-ATL-ORISTANO/OR030
24:11.35,,MOSCATELLI Jacopo,1987,JM,C.U.S.PERUGIA,1 se- 1,Orvieto,2005-07-03,https://www.fidal.it/atleta/MOSCATELLI-Jacopo/fqiRkpuob2c%3D,https://www.fidal.it/societa/C-U-S-PERUGIA/PG018
24:12.19,,TONTODONATI Federico,1989,AM,C. U. S. TORINO,1 su- 1,Saronno,2005-06-19,https://www.fidal.it/atleta/TONTODONATI-Federico/dK6RlJmkcGM%3D,https://www.fidal.it/societa/C--U--S--TORINO/TO001
24:14.2,,BAGORDA Valerio,1989,AM,ATL. AMATORI CISTERNINO,1 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/BAGORDA-Valerio/hKiSmpKlamg%3D,https://www.fidal.it/societa/ATL--AMATORI-CISTERNINO/BR104
24:14.42,,GIANNONE Emanuele,1988,AM,A.S.D. POL.WINNERS PALERMO,3 su- 1,Molfetta,2005-06-19,https://www.fidal.it/atleta/GIANNONE-Emanuele/h6iRlZWhcGg%3D,https://www.fidal.it/societa/A-S-D--POL-WINNERS-PALERMO/PA277
24:17.4,,VERDECCHIA Alessandro,1984,PM,ATL.SANGIORGESE TECNOLIFT R.R.,2 se- 1,S Elpidio A Mare,2005-07-23,https://www.fidal.it/atleta/VERDECCHIA-Alessandro/e6iRkpamcGM%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
24:20.20,,LEMMI Luca,1988,AM,ATLETICA LIVORNO,1 su- 1,Siena,2005-10-01,https://www.fidal.it/atleta/LEMMI-Luca/faiRlJSgbGs%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
24:20.57,,GORI Filippo,1976,SM,PROSPORT ATL. FIRENZE,7 su- 1,Roma,2005-06-12,https://www.fidal.it/atleta/GORI-Filippo/faiRkpagaWY%3D,https://www.fidal.it/societa/PROSPORT-ATL--FIRENZE/FI009
24:29.5,,MONTESANO Francesco,1988,AM,ECOSPORT SB. 2000 MONTE CSAIN,2 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
24:36.6,,LACANFORA Nunzio,1989,AM,ECOSPORT SB. 2000 MONTE CSAIN,2 su- 1,Matera,2005-04-30,https://www.fidal.it/atleta/LACANFORA-Nunzio/haiRk5KhbmU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
24:38.24,,MONTRESOR Albano,1971,SM,A.S.D. I.C.M.BENTEGODI,3 su- 1,Conegliano,2005-06-12,https://www.fidal.it/atleta/MONTRESOR-Albano/eKiRkpKjbGk%3D,https://www.fidal.it/societa/A-S-D--I-C-M-BENTEGODI/VR784
24:40.0,,GANDOLFI Andrea,1985,PM,A.S. LA FRATELLANZA 1874,1 su- 1,Modena,2005-03-20,https://www.fidal.it/atleta/GANDOLFI-Andrea/eqiRlJWhaWo%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
24:43.8,,CAPOBIANCO Sirio,1989,AM,ECOSPORT SB. 2000 MONTE CSAIN,3 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/CAPOBIANCO-Sirio/haiRk5Kia2g%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
24:44.89,,MASCIADRI Daniele,1988,AM,G.A. FIAMME GIALLE,7 su- 1,Velletri,2005-07-03,https://www.fidal.it/atleta/MASCIADRI-Daniele/f6iRmJaga2s%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
24:47.8,,MARINELLI Gianvito,1989,AM,ATL. GIOVANILE SAMMICHELE,4 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/MARINELLI-Gianvito/hKiSmZWkaWg%3D,https://www.fidal.it/societa/ATL--GIOVANILE-SAMMICHELE/BA518
24:52.9,,LACANFORA Nunzio,1989,AM,ECOSPORT SB. 2000 MONTE CSAIN,5 su- 1,Acquaviva,2005-02-05,https://www.fidal.it/atleta/LACANFORA-Nunzio/haiRk5KhbmU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
24:54.21,,LEMMI Luca,1988,AM,ATLETICA LIVORNO,1 su- 1,Formia,2005-06-19,https://www.fidal.it/atleta/LEMMI-Luca/faiRlJSgbGs%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
24:57.0,,MANGIA Antonio,1987,JM,ECOSPORT SB. 2000 MONTE CSAIN,4 su- 1,Barletta,2005-06-02,https://www.fidal.it/atleta/MANGIA-Antonio/haiRkpqkb2s%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-CSAIN/MT088
24:59.15,,DESSI Lorenzo,1989,AM,A.S. KRONOS ROMA QUATTRO,8 su- 1,Velletri,2005-07-03,https://www.fidal.it/atleta/DESSI-Lorenzo/f6iRl5WiaWY%3D,https://www.fidal.it/societa/A-S--KRONOS-ROMA-QUATTRO/RM071
25:01.86,,CORTINOVIS Renato,1959,SM45,U.S. SCANZOROSCIATE,3 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/CORTINOVIS-Renato/dqiRkpSib2s%3D,https://www.fidal.it/societa/U-S--SCANZOROSCIATE/BG004
25:06.93,,GANDOLFI Andrea,1985,PM,A.S. LA FRATELLANZA 1874,4 su- 1,Catania,2005-05-27,https://www.fidal.it/atleta/GANDOLFI-Andrea/eqiRlJWhaWo%3D,https://www.fidal.it/societa/A-S--LA-FRATELLANZA-1874/MO052
25:07.72,,VENTURI DEGLI ESPOSTI Franco,1957,SM45,U.S. SCANZOROSCIATE,4 su- 1,Comacchio,2005-06-04,https://www.fidal.it/atleta/VENTURI-DEGLI-ESPOSTI-Franco/eqiRkpmhaGM%3D,https://www.fidal.it/societa/U-S--SCANZOROSCIATE/BG004
25:10.05,,VERDECCHIA Alessandro,1984,PM,ATL.SANGIORGESE TECNOLIFT R.R.,2 su- 1,Fabriano,2005-06-12,https://www.fidal.it/atleta/VERDECCHIA-Alessandro/e6iRkpamcGM%3D,https://www.fidal.it/societa/ATL-SANGIORGESE-TECNOLIFT-R-R-/FM002
25:11.04,,ZANNI Vito,1983,PM,C.U.S. PAVIA,2 su- 1,Milano,2005-06-12,https://www.fidal.it/atleta/ZANNI-Vito/dqiRlpOncGw%3D,https://www.fidal.it/societa/C-U-S--PAVIA/PV108
