tempo,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
8:36.5,,FANELLI-TURSI-BENATI-BAMBOZZI,,XM,RIFONDAZIONE PODISTICA,1 se- 1,Fiumicino,2005-06-25,,https://www.fidal.it/societa/RIFONDAZIONE-PODISTICA/RM074
8:36.5,,FANELLI-TURSI-BENATI-BAMBOZZI,,XM,RIFONDAZIONE PODISTICA,1 su- 1,Fiumicino,2005-06-25,,https://www.fidal.it/societa/RIFONDAZIONE-PODISTICA/RM074
9:25.4,,BERTACCINI-FULLONE-GUSAI-GIORDANO,,XM,A.S. ATL. VILLA GUGLIELMI,2 se- 1,Fiumicino,2005-06-25,,https://www.fidal.it/societa/A-S--ATL--VILLA-GUGLIELMI/RM196
9:53.4,,LoPiccolo-Arcidiacono-Ranieri-Monti,,XM,VIOLETTACLUB,1 su- 1,Reggio Calabria,2005-04-17,,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
8:08.2,,DI CORATO-PARISI-DI LASCIO-TRAGNO,,XM,AMATORI ATL. ACQUAVIVA,1 su- 1,Acquaviva,2006-04-23,,https://www.fidal.it/societa/AMATORI-ATL--ACQUAVIVA/BA005
8:15.2,,MINGOLLA S. - SOLETI D. - INSALAT M. - MARANGI A.,,XM,ATL. AMATORI CISTERNINO,2 su- 1,Acquaviva,2006-04-23,,https://www.fidal.it/societa/ATL--AMATORI-CISTERNINO/BR104
8:25.3,,"MERCURI,BONADDIO,CARDAMONE,BRUNO",,XM,LIBERTAS ATL.LAMEZIA,1 su- 1,Reggio Calabria,2006-04-09,,https://www.fidal.it/societa/LIBERTAS-ATL-LAMEZIA/CZ009
8:35.60,,ZAOUIA RENZI FERRETTI DEMASI,,XM,ATLETICA FABRIANO - OSIMO,1 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATLETICA-FABRIANO-OSIMO/AN037
8:35.60,,ZAOUIA RENZI FERRETTI DEMASI,,XM,ATLETICA FABRIANO - OSIMO,1 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATLETICA-FABRIANO-OSIMO/AN037
8:37.27,,CICCONI CIPPITELLI CORVATTA FELICIOLI,,XM,ATL. AVIS MACERATA,2 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
8:37.27,,CICCONI CIPPITELLI CORVATTA FELICIOLI,,XM,ATL. AVIS MACERATA,2 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
8:38.8,,MARINELLI B.- RIDGER M. - DI LERNIA G. - ORSI TOTH L.,,XM,ATL. ADEN  ABACO MOLFETTA,1 su- 1,Acquaviva,2006-04-23,,https://www.fidal.it/societa/ATL--ADEN-ABACO-MOLFETTA/BA091
8:39.0,,"CUZZOCREA,FERRAGINA,CAPOTOSTI,BONADDIO",,XM,VIOLETTACLUB,2 su- 1,Reggio Calabria,2006-04-09,,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
8:59.03,,LAURETI - BAGGIO - GALLOTTO - BARRICELLI,,XM,ATLETICA VERCELLI 78,1 su- 1,Borgosesia,2006-10-21,,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
9:41.61,,CICCARELLI MOBILI COMPAGNUCCI FAZI,,XM,ATL. AVIS MACERATA,3 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
9:41.61,,CICCARELLI MOBILI COMPAGNUCCI FAZI,,XM,ATL. AVIS MACERATA,3 se- 1,Fabriano,2006-05-06,,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
10:21.97,,BOCCARDO - CREVACORE - PELI - FORMICA,,XM,ATLETICA VERCELLI 78,2 su- 1,Borgosesia,2006-10-21,,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
8:25.6,,PALMAS-OBERSTOLZ-CUSMA-DI GRAZIA,,XF,C.S. ESERCITO,1 su- 1,Roma,2006-05-07,,https://www.fidal.it/societa/C-S--ESERCITO/RM052
9:14.7,,COSTANZA-SPIGAROLO-SICARI-OLIVA,,XF,C.S. ESERCITO,2 su- 1,Roma,2006-05-07,,https://www.fidal.it/societa/C-S--ESERCITO/RM052
9:40.3,,COPPOLA-MONTANARI-OLIVIERI-GHIBELLINI,,XF,FONDIARIA - SAI ATLETICA,3 su- 1,Roma,2006-05-07,,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
9:41.3,,DOVERI-FRANZOLINI-D'AGOSTINO-DEBONIS,,XF,FONDIARIA - SAI ATLETICA,4 su- 1,Roma,2006-05-07,,https://www.fidal.it/societa/FONDIARIA-SAI-ATLETICA/RM131
10:09.8,,"BUTTINELLI,LATELLA,CARDAMONE,DE LEO",,XF,VIOLETTACLUB,1 su- 1,Reggio Calabria,2006-04-09,,https://www.fidal.it/societa/VIOLETTACLUB/CZ234
10:14.9,,FALCO-LOMUSCIO-PELLEGRINI-VENTRELLA,,XF,A.S. OLIMPIA CLUB,1 su- 1,Acquaviva,2006-04-23,,https://www.fidal.it/societa/A-S--OLIMPIA-CLUB/BA015
38:19,,BRUGNETTI Ivano,1976,SM,G.A. FIAMME GIALLE,1 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/BRUGNETTI-Ivano/dqiRkpehams%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
39:29,,RUBINO Giorgio,1986,PM,G.A. FIAMME GIALLE,2 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/RUBINO-Giorgio/f6iRlpakamU%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
39:32,,BRUGNETTI Ivano,1976,SM,G.A. FIAMME GIALLE,2 se- 1,Granollers,2007-12-02,https://www.fidal.it/atleta/BRUGNETTI-Ivano/dqiRkpehams%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
39:40,,BRUGNETTI Ivano,1976,SM,G.A. FIAMME GIALLE,2 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/BRUGNETTI-Ivano/dqiRkpehams%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
39:50,,NKOULOUKIDI Jean jacques,1982,SM,G.A. FIAMME GIALLE,3 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/NKOULOUKIDI-Jean-jacques/f6iRlJKlaGQ%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
39:58,,GIUNGI Marco,1974,SM,G.A. FIAMME GIALLE,1 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/GIUNGI-Marco/dK6Rk5mnaGM%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
40:11,,GANDELLINI Alessandro,1973,SM,G.S. FIAMME ORO PADOVA,2 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/GANDELLINI-Alessandro/eKiRk5ejbGo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
40:22,,GIUNGI Marco,1974,SM,G.A. FIAMME GIALLE,481 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/GIUNGI-Marco/dK6Rk5mnaGM%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
40:22,,MANFREDINI Andrea,1978,SM,G.A. FIAMME GIALLE,6 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/MANFREDINI-Andrea/faiRkpSfa2M%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
40:25,,NKOULOUKIDI Jean jacques,1982,SM,G.A. FIAMME GIALLE,3 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/NKOULOUKIDI-Jean-jacques/f6iRlJKlaGQ%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
40:36,,ARAGONA Pasquale,1980,SM,C.S. ESERCITO,4 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/ARAGONA-Pasquale/dKiRkpaib2w%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
40:38,,GANDELLINI Alessandro,1973,SM,G.S. FIAMME ORO PADOVA,7 su- 1,Granollers,2007-12-02,https://www.fidal.it/atleta/GANDELLINI-Alessandro/eKiRk5ejbGo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
40:39,,GANDELLINI Alessandro,1973,SM,G.S. FIAMME ORO PADOVA,8 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/GANDELLINI-Alessandro/eKiRk5ejbGo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
40:44,,GANDELLINI Alessandro,1973,SM,G.S. FIAMME ORO PADOVA,3 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/GANDELLINI-Alessandro/eKiRk5ejbGo%3D,https://www.fidal.it/societa/G-S--FIAMME-ORO-PADOVA/PD131
40:48,,RUBINO Giorgio,1986,PM,G.A. FIAMME GIALLE,99 su- 1,Debrecen,2007-07-12,https://www.fidal.it/atleta/RUBINO-Giorgio/f6iRlpakamU%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
40:55,,CONTU Alberto,1986,PM,C.U.S. SASSARI,7 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/CONTU-Alberto/iKiRkpuibWw%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
41:06,,CIVALLERO Lorenzo,1975,SM,C.S. CARABINIERI SEZ. ATLETICA,4 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/CIVALLERO-Lorenzo/dKiRkpSfbmc%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
41:07,,CAFAGNA Diego,1975,SM,C.S. CARABINIERI SEZ. ATLETICA,5 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/CAFAGNA-Diego/eaiRkpKia2Q%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
41:09,,CONTU Alberto,1986,PM,C.U.S. SASSARI,6 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/CONTU-Alberto/iKiRkpuibWw%3D,https://www.fidal.it/societa/C-U-S--SASSARI/SS019
41:14,,SABINO Pasquale,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,7 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/SABINO-Pasquale/haiRkpKnaGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
41:32,,PRIVITERA Dario,1979,SM,C.S. AERONAUTICA MILITARE,8 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/PRIVITERA-Dario/h6iRkpaiaWk%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
41:39,,DE CEGLIA Domenico,1978,SM,C.S. CARABINIERI SEZ. ATLETICA,5 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/DE-CEGLIA-Domenico/hKiRkpOkcWM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
42:07,,MANFREDINI Andrea,1978,SM,G.A. FIAMME GIALLE,8 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/MANFREDINI-Andrea/faiRkpSfa2M%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
42:20,,MISTRETTA Alessandro,1971,SM35,G.S. FORESTALE,9 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/MISTRETTA-Alessandro/f6iRkpKjaGo%3D,https://www.fidal.it/societa/G-S--FORESTALE/RI224
42:21,,ARAGONA Pasquale,1980,SM,C.S. ESERCITO,9 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/ARAGONA-Pasquale/dKiRkpaib2w%3D,https://www.fidal.it/societa/C-S--ESERCITO/RM052
42:25,,DE CEGLIA Domenico,1978,SM,C.S. CARABINIERI SEZ. ATLETICA,10 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DE-CEGLIA-Domenico/hKiRkpOkcWM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
42:41,,SABINO Pasquale,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,7 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/SABINO-Pasquale/haiRkpKnaGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
42:41,,D'ASCANIO Ruggero,1984,SM,POL. ROCCO SCOTELLARO MT,8 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/D-ASCANIO-Ruggero/haiRkpqlb2M%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
42:44,,SABINO Pasquale,1979,SM,C.S. CARABINIERI SEZ. ATLETICA,12 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/SABINO-Pasquale/haiRkpKnaGo%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
42:47,,MACCHIA Riccardo,1990,AM,A.S.D.FALCO AZZURRO-CARICHIETI,9 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/MACCHIA-Riccardo/gaiRk5ajbms%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
42:48,,DE CEGLIA Domenico,1978,SM,C.S. CARABINIERI SEZ. ATLETICA,10 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/DE-CEGLIA-Domenico/hKiRkpOkcWM%3D,https://www.fidal.it/societa/C-S--CARABINIERI-SEZ--ATLETICA/BO011
42:49,,GAROZZO Alessandro,1984,SM,C.S. AERONAUTICA MILITARE,13 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/GAROZZO-Alessandro/f6iRlJSgaGU%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
42:53,,D'ASCANIO Ruggero,1984,SM,POL. ROCCO SCOTELLARO MT,14 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/D-ASCANIO-Ruggero/haiRkpqlb2M%3D,https://www.fidal.it/societa/POL--ROCCO-SCOTELLARO-MT/MT023
43:02,,MACCHIA Riccardo,1990,AM,A.S.D.FALCO AZZURRO-CARICHIETI,15 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/MACCHIA-Riccardo/gaiRk5ajbms%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
43:04,,DI BARI Vito,1990,AM,CUS BARI,10 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/DI-BARI-Vito/hKiSmZmib2Q%3D,https://www.fidal.it/societa/CUS-BARI/BA007
43:18,,DI BARI Vito,1990,AM,CUS BARI,16 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DI-BARI-Vito/hKiSmZmib2Q%3D,https://www.fidal.it/societa/CUS-BARI/BA007
43:27,,MANFREDINI Andrea,1978,SM,G.A. FIAMME GIALLE,6 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/MANFREDINI-Andrea/faiRkpSfa2M%3D,https://www.fidal.it/societa/G-A--FIAMME-GIALLE/RM056
43:40,,DOLCI Mirko,1985,PM,C.S. AERONAUTICA MILITARE,17 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DOLCI-Mirko/dqiRlpKmbWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
43:47,,CIAPPA Francesco,1988,JM,ATL. RICCARDI MILANO,18 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/CIAPPA-Francesco/gKiRlJKmamo%3D,https://www.fidal.it/societa/ATL--RICCARDI-MILANO/MI080
44:21,,MASCIADRI Daniele,1988,JM,FIAMME GIALLE G. SIMONI,19 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/MASCIADRI-Daniele/f6iRmJaga2s%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
44:25,,DOLCI Mirko,1985,PM,C.S. AERONAUTICA MILITARE,11 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/DOLCI-Mirko/dqiRlpKmbWo%3D,https://www.fidal.it/societa/C-S--AERONAUTICA-MILITARE/RM053
45:06,,BAGORDA Valerio,1989,JM,ECOSPORT SB. 2000 MONTE ASC,20 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/BAGORDA-Valerio/hKiSmpKlamg%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
45:23,,RENO' Giovanni,1991,AM,POL. DON MILANI,11 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/RENO-Giovanni/hKiSmpSjb2w%3D,https://www.fidal.it/societa/POL--DON-MILANI/TA443
45:35,,ADRAGNA Andrea,1989,JM,ATL. BERGAMO 1959 CREBERG,12 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/ADRAGNA-Andrea/dqmRlpqgb2g%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
45:38,,MONTESANO Francesco,1988,JM,ECOSPORT SB. 2000 MONTE ASC,21 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
45:52,,RENO' Giovanni,1991,AM,POL. DON MILANI,22 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/RENO-Giovanni/hKiSmpSjb2w%3D,https://www.fidal.it/societa/POL--DON-MILANI/TA443
45:52,,VONA Flavio,1984,SM,ATL.BIOTEKNA MARCON,23 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/VONA-Flavio/f6iRlpukbGQ%3D,https://www.fidal.it/societa/ATL-BIOTEKNA-MARCON/VE471
45:53,,LAMBUSTA Gianluca,1990,AM,FIAMME GIALLE G. SIMONI,24 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/LAMBUSTA-Gianluca/f6iRmJKibWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
46:03,,DE CASA Carlo alberto,1986,PM,ATLETICA VERCELLI 78,13 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/DE-CASA-Carlo-alberto/dKyRk5eob2M%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
46:05,,DESSI Lorenzo,1989,JM,FIAMME GIALLE G. SIMONI,25 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DESSI-Lorenzo/f6iRl5WiaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
46:14,,PAVIA Angelo,1989,JM,FIAMME GIALLE G. SIMONI,26 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/PAVIA-Angelo/f6iRlpiibmQ%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
46:20,,MONTESANO Francesco,1988,JM,ECOSPORT SB. 2000 MONTE ASC,12 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/MONTESANO-Francesco/haiRk5KjbWs%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
46:35,,CANNATA Alessandro,1990,AM,A.S.D. LIBERTAS TRINACRIA,27 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/CANNATA-Alessandro/h6iRlJumcWQ%3D,https://www.fidal.it/societa/A-S-D--LIBERTAS-TRINACRIA/SR334
46:55,,FAEDDA Bachisio,1968,SM35,AS DELOGU NUORO,3 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/FAEDDA-Bachisio/iKiSmZWfcGU%3D,https://www.fidal.it/societa/AS-DELOGU-NUORO/NU040
47:09,,BAGORDA Valerio,1989,JM,ECOSPORT SB. 2000 MONTE ASC,13 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/BAGORDA-Valerio/hKiSmpKlamg%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
47:13,,DICHIO Aurelio christopher,1991,AM,ECOSPORT SB. 2000 MONTE ASC,28 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DICHIO-Aurelio-christopher/haiRk5KoaWU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
47:18,,SCIATORE Alessio,1991,AM,FIAMME GIALLE G. SIMONI,14 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/SCIATORE-Alessio/f6iRmJKjbGY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
47:35,,MONTOLEONE Luca,1990,AM,A.S. FRANCESCO FRANCIA,14 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/MONTOLEONE-Luca/eqiRlJmfaWQ%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
47:41,,FORNER Gianni,1979,SM,N.ATL.S.GIACOMO BANCA D/MARCA,29 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/FORNER-Gianni/eKiRkpWjcGc%3D,https://www.fidal.it/societa/N-ATL-S-GIACOMO-BANCA-D-MARCA/TV377
47:43,,CATTANEO Stefano,1987,PM,ATL. BERGAMO 1959 CREBERG,15 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/CATTANEO-Stefano/dqiRlpOma2U%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
47:45,,DESSI Lorenzo,1989,JM,FIAMME GIALLE G. SIMONI,15 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/DESSI-Lorenzo/f6iRl5WiaWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
47:52,,DE ROSA Roberto,1986,PM,ATL.GROSSETO BANCA D .MAREMMA,30 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/DE-ROSA-Roberto/faiRlJelcGM%3D,https://www.fidal.it/societa/ATL-GROSSETO-BANCA-D--MAREMMA/GR065
47:54,,VIGANO' Giacomo,1991,AM,AICS ATL. BIASSONO,16 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/VIGANO-Giacomo/dq2RkpijcGg%3D,https://www.fidal.it/societa/AICS-ATL--BIASSONO/MI104
48:05,,TARQUINI Federico,1990,AM,FIAMME GIALLE G. SIMONI,31 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/TARQUINI-Federico/f6iRl5qkaWo%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
48:08,,LAMBUSTA Gianluca,1990,AM,FIAMME GIALLE G. SIMONI,16 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/LAMBUSTA-Gianluca/f6iRmJKibWY%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
48:10,,BARTOCCI Giancarlo,1979,SM,ALTO LAZIO A.S.D.,32 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/BARTOCCI-Giancarlo/f6iRkpegamg%3D,https://www.fidal.it/societa/ALTO-LAZIO-A-S-D-/VT501
48:14,,PAVIA Angelo,1989,JM,FIAMME GIALLE G. SIMONI,17 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/PAVIA-Angelo/f6iRlpiibmQ%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
48:16,,GENTILE Giovanni,1984,SM,ECOSPORT SB. 2000 MONTE ASC,18 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/GENTILE-Giovanni/hKiSmZWhbWo%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
48:31,,RONCHI Mauro,1966,SM40,ATL. RIGOLETTO,4 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/RONCHI-Mauro/dqiRk5Ohbmo%3D,https://www.fidal.it/societa/ATL--RIGOLETTO/MN406
48:50,,LACANFORA Nunzio,1989,JM,ECOSPORT SB. 2000 MONTE ASC,33 su- 1,Fiumicino,2007-09-09,https://www.fidal.it/atleta/LACANFORA-Nunzio/haiRk5KhbmU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
48:59,,PETRUNGARO Rosario,1958,SM45,SS ATL ORISTANO,4 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/PETRUNGARO-Rosario/f6iRkpKhbWs%3D,https://www.fidal.it/societa/SS-ATL-ORISTANO/OR030
49:02,,GABBIADINI Alberto,1991,AM,ATL. BERGAMO 1959 CREBERG,17 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/GABBIADINI-Alberto/dqmRl5SjcWc%3D,https://www.fidal.it/societa/ATL--BERGAMO-1959-CREBERG/BG003
50:03,,CIARALLI Luigi,1990,AM,FIAMME GIALLE G. SIMONI,19 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/CIARALLI-Luigi/f6iRl5unbGs%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
50:35,,MARCHETTI Igor,1979,SM,ATLETICA CANAVESANA,18 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/MARCHETTI-Igor/dKiRkpWncGs%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
50:40,,BEVILACQUA Fioravante,1990,AM,A.ATL. INTERFLUMINA,19 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/BEVILACQUA-Fioravante/dqyRlpmgcGU%3D,https://www.fidal.it/societa/A-ATL--INTERFLUMINA/CR150
50:51,,DICHIO Aurelio christopher,1991,AM,ECOSPORT SB. 2000 MONTE ASC,20 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/DICHIO-Aurelio-christopher/haiRk5KoaWU%3D,https://www.fidal.it/societa/ECOSPORT-SB--2000-MONTE-ASC/MT088
51:12,,DE PAOLI Massimo,1957,SM50,E.SERVIZI ATL. FUTURA ROMA,8 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/DE-PAOLI-Massimo/f6iRkpKfb2c%3D,https://www.fidal.it/societa/E-SERVIZI-ATL--FUTURA-ROMA/RM555
51:16,,TEAGNO Corrado,1967,SM40,S.S. TRIONFO LIGURE,11 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/TEAGNO-Corrado/daiRkpKga2o%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
51:27,,TARQUINI Federico,1990,AM,FIAMME GIALLE G. SIMONI,21 su- 1,Chieti,2007-06-24,https://www.fidal.it/atleta/TARQUINI-Federico/f6iRl5qkaWo%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
51:33,,CERVI Roberto,1952,SM55,CREMONA SPORTIVA ATL. ARVEDI,3 su- 1,Misano Adriatico,2007-09-10,https://www.fidal.it/atleta/CERVI-Roberto/dqiRk5WjamU%3D,https://www.fidal.it/societa/CREMONA-SPORTIVA-ATL--ARVEDI/CR041
52:59,,GIANI Stefano,1954,SM50,CUS DEI LAGHI - ATL. VARESE,20 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/GIANI-Stefano/dqiRkpekbmo%3D,https://www.fidal.it/societa/CUS-DEI-LAGHI-ATL--VARESE/VA123
54:42,,ROMAGNOLI Tommaso,1991,AM,GEAS ATLETICA BQS SERVIZI,21 su- 1,Piacenza,2007-09-22,https://www.fidal.it/atleta/ROMAGNOLI-Tommaso/dq2Rk5KlbGM%3D,https://www.fidal.it/societa/GEAS-ATLETICA-BQS-SERVIZI/MI076
